trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
44857A955B1674,19:02:00,19:02:00,26734,6,"",0,0,8.8111326762721
44858A955B1674,09:15:00,09:15:00,26733,1,"",0,0,0
44858A955B1674,09:17:00,09:17:00,26729,2,"",0,0,0.53805416580964
44858A955B1674,09:26:00,09:26:00,26731,3,"",0,0,5.5819106855975
44858A955B1674,09:30:00,09:30:00,26728,4,"",0,0,7.0979155377081
44858A955B1674,09:33:00,09:33:00,26727,5,"",0,0,7.6871575626701
44858A955B1674,09:37:00,09:37:00,26734,6,"",0,0,8.8111326762721
44859A955B1674,19:40:00,19:40:00,26733,1,"",0,0,0
44859A955B1674,19:42:00,19:42:00,26729,2,"",0,0,0.53805416580964
44859A955B1674,19:51:00,19:51:00,26731,3,"",0,0,5.5819106855975
44859A955B1674,19:55:00,19:55:00,26728,4,"",0,0,7.0979155377081
44859A955B1674,19:58:00,19:58:00,26727,5,"",0,0,7.6871575626701
44859A955B1674,20:02:00,20:02:00,26734,6,"",0,0,8.8111326762721
44860A955B1674,10:40:00,10:40:00,26733,1,"",0,0,0
44860A955B1674,10:42:00,10:42:00,26729,2,"",0,0,0.53805416580964
44860A955B1674,10:51:00,10:51:00,26731,3,"",0,0,5.5819106855975
44860A955B1674,10:55:00,10:55:00,26728,4,"",0,0,7.0979155377081
44860A955B1674,10:58:00,10:58:00,26727,5,"",0,0,7.6871575626701
44860A955B1674,11:02:00,11:02:00,26734,6,"",0,0,8.8111326762721
44861A955B1674,20:40:00,20:40:00,26733,1,"",0,0,0
44861A955B1674,20:42:00,20:42:00,26729,2,"",0,0,0.53805416580964
44861A955B1674,20:51:00,20:51:00,26731,3,"",0,0,5.5819106855975
44861A955B1674,20:55:00,20:55:00,26728,4,"",0,0,7.0979155377081
44861A955B1674,20:58:00,20:58:00,26727,5,"",0,0,7.6871575626701
44861A955B1674,21:02:00,21:02:00,26734,6,"",0,0,8.8111326762721
44862A955B1674,12:00:00,12:00:00,26733,1,"",0,0,0
44862A955B1674,12:02:00,12:02:00,26729,2,"",0,0,0.53805416580964
44862A955B1674,12:11:00,12:11:00,26731,3,"",0,0,5.5819106855975
44862A955B1674,12:15:00,12:15:00,26728,4,"",0,0,7.0979155377081
44862A955B1674,12:18:00,12:18:00,26727,5,"",0,0,7.6871575626701
44862A955B1674,12:22:00,12:22:00,26734,6,"",0,0,8.8111326762721
44863A955B1674,21:40:00,21:40:00,26733,1,"",0,0,0
44863A955B1674,21:42:00,21:42:00,26729,2,"",0,0,0.53805416580964
44863A955B1674,21:51:00,21:51:00,26731,3,"",0,0,5.5819106855975
44863A955B1674,21:55:00,21:55:00,26728,4,"",0,0,7.0979155377081
44863A955B1674,21:58:00,21:58:00,26727,5,"",0,0,7.6871575626701
44863A955B1674,22:02:00,22:02:00,26734,6,"",0,0,8.8111326762721
44864A955B1674,13:00:00,13:00:00,26733,1,"",0,0,0
44864A955B1674,13:02:00,13:02:00,26729,2,"",0,0,0.53805416580964
44864A955B1674,13:11:00,13:11:00,26731,3,"",0,0,5.5819106855975
44864A955B1674,13:15:00,13:15:00,26728,4,"",0,0,7.0979155377081
44864A955B1674,13:18:00,13:18:00,26727,5,"",0,0,7.6871575626701
44864A955B1674,13:22:00,13:22:00,26734,6,"",0,0,8.8111326762721
44865A955B1674,00:00:00,00:00:00,26733,1,"",0,0,0
44865A955B1674,00:02:00,00:02:00,26729,2,"",0,0,0.53805416580964
44865A955B1674,00:11:00,00:11:00,26731,3,"",0,0,5.5819106855975
44865A955B1674,00:15:00,00:15:00,26728,4,"",0,0,7.0979155377081
44865A955B1674,00:18:00,00:18:00,26727,5,"",0,0,7.6871575626701
44865A955B1674,00:25:00,00:25:00,26734,6,"",0,0,8.8111326762721
44866A955B1674,14:20:00,14:20:00,26733,1,"",0,0,0
44866A955B1674,14:22:00,14:22:00,26729,2,"",0,0,0.53805416580964
44866A955B1674,14:31:00,14:31:00,26731,3,"",0,0,5.5819106855975
44866A955B1674,14:35:00,14:35:00,26728,4,"",0,0,7.0979155377081
44866A955B1674,14:38:00,14:38:00,26727,5,"",0,0,7.6871575626701
44866A955B1674,14:42:00,14:42:00,26734,6,"",0,0,8.8111326762721
44867A955B1674,02:15:00,02:15:00,26733,1,"",0,0,0
44867A955B1674,02:17:00,02:17:00,26729,2,"",0,0,0.53805416580964
44867A955B1674,02:26:00,02:26:00,26731,3,"",0,0,5.5819106855975
44867A955B1674,02:30:00,02:30:00,26728,4,"",0,0,7.0979155377081
44867A955B1674,02:33:00,02:33:00,26727,5,"",0,0,7.6871575626701
44867A955B1674,02:40:00,02:40:00,26734,6,"",0,0,8.8111326762721
44868A955B1674,15:40:00,15:40:00,26733,1,"",0,0,0
44868A955B1674,15:42:00,15:42:00,26729,2,"",0,0,0.53805416580964
44868A955B1674,15:51:00,15:51:00,26731,3,"",0,0,5.5819106855975
44868A955B1674,15:55:00,15:55:00,26728,4,"",0,0,7.0979155377081
44868A955B1674,15:58:00,15:58:00,26727,5,"",0,0,7.6871575626701
44868A955B1674,16:02:00,16:02:00,26734,6,"",0,0,8.8111326762721
44869A954B1674,13:19:00,13:19:00,26724,1,"",0,0,0
44869A954B1674,13:21:00,13:21:00,26723,2,"",0,0,0.49080022084782
44869A954B1674,13:22:00,13:22:00,26722,3,"",0,0,0.9284268366922
44869A954B1674,13:23:00,13:23:00,26725,4,"",0,0,1.1733245314004
44869A954B1674,13:25:00,13:25:00,26726,5,"",0,0,1.6019473815546
44869A954B1674,13:36:00,13:36:00,26730,6,"",0,0,3.0172000898134
44869A954B1674,13:39:00,13:39:00,26732,7,"",0,0,3.6729315360102
44869A954B1674,13:42:00,13:42:00,26728,8,"",0,0,4.7510165430197
44869A954B1674,13:46:00,13:46:00,26731,9,"",0,0,6.2430214523494
44870A954B1674,22:39:00,22:39:00,26724,1,"",0,0,0
44870A954B1674,22:41:00,22:41:00,26723,2,"",0,0,0.49080022084782
44870A954B1674,22:42:00,22:42:00,26722,3,"",0,0,0.9284268366922
44870A954B1674,22:43:00,22:43:00,26725,4,"",0,0,1.1733245314004
44870A954B1674,22:45:00,22:45:00,26726,5,"",0,0,1.6019473815546
44870A954B1674,22:56:00,22:56:00,26730,6,"",0,0,3.0172000898134
44870A954B1674,22:59:00,22:59:00,26732,7,"",0,0,3.6729315360102
44870A954B1674,23:02:00,23:02:00,26728,8,"",0,0,4.7510165430197
44870A954B1674,23:06:00,23:06:00,26731,9,"",0,0,6.2430214523494
44871A954B1674,14:29:00,14:29:00,26724,1,"",0,0,0
44871A954B1674,14:31:00,14:31:00,26723,2,"",0,0,0.49080022084782
44871A954B1674,14:32:00,14:32:00,26722,3,"",0,0,0.9284268366922
44871A954B1674,14:33:00,14:33:00,26725,4,"",0,0,1.1733245314004
44871A954B1674,14:35:00,14:35:00,26726,5,"",0,0,1.6019473815546
44871A954B1674,14:46:00,14:46:00,26730,6,"",0,0,3.0172000898134
44871A954B1674,14:49:00,14:49:00,26732,7,"",0,0,3.6729315360102
44871A954B1674,14:52:00,14:52:00,26728,8,"",0,0,4.7510165430197
44871A954B1674,14:56:00,14:56:00,26731,9,"",0,0,6.2430214523494
44872A954B1674,23:49:00,23:49:00,26724,1,"",0,0,0
44872A954B1674,23:51:00,23:51:00,26723,2,"",0,0,0.49080022084782
44872A954B1674,23:52:00,23:52:00,26722,3,"",0,0,0.9284268366922
44872A954B1674,23:53:00,23:53:00,26725,4,"",0,0,1.1733245314004
44872A954B1674,23:55:00,23:55:00,26726,5,"",0,0,1.6019473815546
44872A954B1674,24:06:00,24:06:00,26730,6,"",0,0,3.0172000898134
44872A954B1674,24:09:00,24:09:00,26732,7,"",0,0,3.6729315360102
44872A954B1674,24:12:00,24:12:00,26728,8,"",0,0,4.7510165430197
44872A954B1674,24:16:00,24:16:00,26731,9,"",0,0,6.2430214523494
44873A954B1674,15:39:00,15:39:00,26724,1,"",0,0,0
44873A954B1674,15:41:00,15:41:00,26723,2,"",0,0,0.49080022084782
44873A954B1674,15:42:00,15:42:00,26722,3,"",0,0,0.9284268366922
44873A954B1674,15:43:00,15:43:00,26725,4,"",0,0,1.1733245314004
44873A954B1674,15:45:00,15:45:00,26726,5,"",0,0,1.6019473815546
44873A954B1674,15:56:00,15:56:00,26730,6,"",0,0,3.0172000898134
44873A954B1674,15:59:00,15:59:00,26732,7,"",0,0,3.6729315360102
44873A954B1674,16:02:00,16:02:00,26728,8,"",0,0,4.7510165430197
44873A954B1674,16:06:00,16:06:00,26731,9,"",0,0,6.2430214523494
44874A954B1674,03:05:00,03:05:00,26724,1,"",0,0,0
44874A954B1674,03:07:00,03:07:00,26723,2,"",0,0,0.49080022084782
44874A954B1674,03:08:00,03:08:00,26722,3,"",0,0,0.9284268366922
44874A954B1674,03:09:00,03:09:00,26725,4,"",0,0,1.1733245314004
44874A954B1674,03:11:00,03:11:00,26726,5,"",0,0,1.6019473815546
44874A954B1674,03:22:00,03:22:00,26730,6,"",0,0,3.0172000898134
44874A954B1674,03:25:00,03:25:00,26732,7,"",0,0,3.6729315360102
44874A954B1674,03:28:00,03:28:00,26728,8,"",0,0,4.7510165430197
44874A954B1674,03:32:00,03:32:00,26731,9,"",0,0,6.2430214523494
44875A954B1674,16:49:00,16:49:00,26724,1,"",0,0,0
44875A954B1674,16:51:00,16:51:00,26723,2,"",0,0,0.49080022084782
44875A954B1674,16:52:00,16:52:00,26722,3,"",0,0,0.9284268366922
44875A954B1674,16:53:00,16:53:00,26725,4,"",0,0,1.1733245314004
44875A954B1674,16:55:00,16:55:00,26726,5,"",0,0,1.6019473815546
44875A954B1674,17:06:00,17:06:00,26730,6,"",0,0,3.0172000898134
44875A954B1674,17:09:00,17:09:00,26732,7,"",0,0,3.6729315360102
44875A954B1674,17:12:00,17:12:00,26728,8,"",0,0,4.7510165430197
44875A954B1674,17:16:00,17:16:00,26731,9,"",0,0,6.2430214523494
44876A954B1674,07:10:00,07:10:00,26724,1,"",0,0,0
44876A954B1674,07:12:00,07:12:00,26723,2,"",0,0,0.49080022084782
44876A954B1674,07:13:00,07:13:00,26722,3,"",0,0,0.9284268366922
44876A954B1674,07:14:00,07:14:00,26725,4,"",0,0,1.1733245314004
44876A954B1674,07:16:00,07:16:00,26726,5,"",0,0,1.6019473815546
44876A954B1674,07:27:00,07:27:00,26730,6,"",0,0,3.0172000898134
44876A954B1674,07:30:00,07:30:00,26732,7,"",0,0,3.6729315360102
44876A954B1674,07:33:00,07:33:00,26728,8,"",0,0,4.7510165430197
44876A954B1674,07:37:00,07:37:00,26731,9,"",0,0,6.2430214523494
44877A954B1674,17:59:00,17:59:00,26724,1,"",0,0,0
44877A954B1674,18:01:00,18:01:00,26723,2,"",0,0,0.49080022084782
44877A954B1674,18:02:00,18:02:00,26722,3,"",0,0,0.9284268366922
44877A954B1674,18:03:00,18:03:00,26725,4,"",0,0,1.1733245314004
44877A954B1674,18:05:00,18:05:00,26726,5,"",0,0,1.6019473815546
44877A954B1674,18:16:00,18:16:00,26730,6,"",0,0,3.0172000898134
44877A954B1674,18:19:00,18:19:00,26732,7,"",0,0,3.6729315360102
44877A954B1674,18:22:00,18:22:00,26728,8,"",0,0,4.7510165430197
44877A954B1674,18:26:00,18:26:00,26731,9,"",0,0,6.2430214523494
44878A954B1674,09:15:00,09:15:00,26724,1,"",0,0,0
44878A954B1674,09:17:00,09:17:00,26723,2,"",0,0,0.49080022084782
44878A954B1674,09:18:00,09:18:00,26722,3,"",0,0,0.9284268366922
44878A954B1674,09:19:00,09:19:00,26725,4,"",0,0,1.1733245314004
44878A954B1674,09:21:00,09:21:00,26726,5,"",0,0,1.6019473815546
44878A954B1674,09:32:00,09:32:00,26730,6,"",0,0,3.0172000898134
44878A954B1674,09:35:00,09:35:00,26732,7,"",0,0,3.6729315360102
44878A954B1674,09:38:00,09:38:00,26728,8,"",0,0,4.7510165430197
44878A954B1674,09:42:00,09:42:00,26731,9,"",0,0,6.2430214523494
44879A954B1674,18:59:00,18:59:00,26724,1,"",0,0,0
44879A954B1674,19:01:00,19:01:00,26723,2,"",0,0,0.49080022084782
44879A954B1674,19:02:00,19:02:00,26722,3,"",0,0,0.9284268366922
44879A954B1674,19:03:00,19:03:00,26725,4,"",0,0,1.1733245314004
44879A954B1674,19:05:00,19:05:00,26726,5,"",0,0,1.6019473815546
44879A954B1674,19:16:00,19:16:00,26730,6,"",0,0,3.0172000898134
44879A954B1674,19:19:00,19:19:00,26732,7,"",0,0,3.6729315360102
44879A954B1674,19:22:00,19:22:00,26728,8,"",0,0,4.7510165430197
44879A954B1674,19:26:00,19:26:00,26731,9,"",0,0,6.2430214523494
44880A954B1674,10:39:00,10:39:00,26724,1,"",0,0,0
44880A954B1674,10:41:00,10:41:00,26723,2,"",0,0,0.49080022084782
44880A954B1674,10:42:00,10:42:00,26722,3,"",0,0,0.9284268366922
44880A954B1674,10:43:00,10:43:00,26725,4,"",0,0,1.1733245314004
44880A954B1674,10:45:00,10:45:00,26726,5,"",0,0,1.6019473815546
44880A954B1674,10:56:00,10:56:00,26730,6,"",0,0,3.0172000898134
44880A954B1674,10:59:00,10:59:00,26732,7,"",0,0,3.6729315360102
44880A954B1674,11:02:00,11:02:00,26728,8,"",0,0,4.7510165430197
44880A954B1674,11:06:00,11:06:00,26731,9,"",0,0,6.2430214523494
44881A954B1674,19:59:00,19:59:00,26724,1,"",0,0,0
44881A954B1674,20:01:00,20:01:00,26723,2,"",0,0,0.49080022084782
44881A954B1674,20:02:00,20:02:00,26722,3,"",0,0,0.9284268366922
44881A954B1674,20:03:00,20:03:00,26725,4,"",0,0,1.1733245314004
44881A954B1674,20:05:00,20:05:00,26726,5,"",0,0,1.6019473815546
44881A954B1674,20:16:00,20:16:00,26730,6,"",0,0,3.0172000898134
44881A954B1674,20:19:00,20:19:00,26732,7,"",0,0,3.6729315360102
44881A954B1674,20:22:00,20:22:00,26728,8,"",0,0,4.7510165430197
44881A954B1674,20:26:00,20:26:00,26731,9,"",0,0,6.2430214523494
44882A954B1674,11:39:00,11:39:00,26724,1,"",0,0,0
44882A954B1674,11:41:00,11:41:00,26723,2,"",0,0,0.49080022084782
44882A954B1674,11:42:00,11:42:00,26722,3,"",0,0,0.9284268366922
44882A954B1674,11:43:00,11:43:00,26725,4,"",0,0,1.1733245314004
44882A954B1674,11:45:00,11:45:00,26726,5,"",0,0,1.6019473815546
44882A954B1674,11:56:00,11:56:00,26730,6,"",0,0,3.0172000898134
44882A954B1674,11:59:00,11:59:00,26732,7,"",0,0,3.6729315360102
44882A954B1674,12:02:00,12:02:00,26728,8,"",0,0,4.7510165430197
44882A954B1674,12:06:00,12:06:00,26731,9,"",0,0,6.2430214523494
44883A954B1674,20:59:00,20:59:00,26724,1,"",0,0,0
44883A954B1674,21:01:00,21:01:00,26723,2,"",0,0,0.49080022084782
44883A954B1674,21:02:00,21:02:00,26722,3,"",0,0,0.9284268366922
44883A954B1674,21:03:00,21:03:00,26725,4,"",0,0,1.1733245314004
44883A954B1674,21:05:00,21:05:00,26726,5,"",0,0,1.6019473815546
44883A954B1674,21:16:00,21:16:00,26730,6,"",0,0,3.0172000898134
44883A954B1674,21:19:00,21:19:00,26732,7,"",0,0,3.6729315360102
44883A954B1674,21:22:00,21:22:00,26728,8,"",0,0,4.7510165430197
44883A954B1674,21:26:00,21:26:00,26731,9,"",0,0,6.2430214523494
44884A954B1674,12:39:00,12:39:00,26724,1,"",0,0,0
44884A954B1674,12:41:00,12:41:00,26723,2,"",0,0,0.49080022084782
44884A954B1674,12:42:00,12:42:00,26722,3,"",0,0,0.9284268366922
44884A954B1674,12:43:00,12:43:00,26725,4,"",0,0,1.1733245314004
44884A954B1674,12:45:00,12:45:00,26726,5,"",0,0,1.6019473815546
44884A954B1674,12:56:00,12:56:00,26730,6,"",0,0,3.0172000898134
44884A954B1674,12:59:00,12:59:00,26732,7,"",0,0,3.6729315360102
44884A954B1674,13:02:00,13:02:00,26728,8,"",0,0,4.7510165430197
44884A954B1674,13:06:00,13:06:00,26731,9,"",0,0,6.2430214523494
44885A954B1674,21:59:00,21:59:00,26724,1,"",0,0,0
44885A954B1674,22:01:00,22:01:00,26723,2,"",0,0,0.49080022084782
44885A954B1674,22:02:00,22:02:00,26722,3,"",0,0,0.9284268366922
44885A954B1674,22:03:00,22:03:00,26725,4,"",0,0,1.1733245314004
44885A954B1674,22:05:00,22:05:00,26726,5,"",0,0,1.6019473815546
44885A954B1674,22:16:00,22:16:00,26730,6,"",0,0,3.0172000898134
44885A954B1674,22:19:00,22:19:00,26732,7,"",0,0,3.6729315360102
44885A954B1674,22:22:00,22:22:00,26728,8,"",0,0,4.7510165430197
44885A954B1674,22:26:00,22:26:00,26731,9,"",0,0,6.2430214523494
44886A954B1674,13:49:00,13:49:00,26724,1,"",0,0,0
44886A954B1674,13:51:00,13:51:00,26723,2,"",0,0,0.49080022084782
44886A954B1674,13:52:00,13:52:00,26722,3,"",0,0,0.9284268366922
44886A954B1674,13:53:00,13:53:00,26725,4,"",0,0,1.1733245314004
44886A954B1674,13:55:00,13:55:00,26726,5,"",0,0,1.6019473815546
44886A954B1674,14:06:00,14:06:00,26730,6,"",0,0,3.0172000898134
44886A954B1674,14:09:00,14:09:00,26732,7,"",0,0,3.6729315360102
44886A954B1674,14:12:00,14:12:00,26728,8,"",0,0,4.7510165430197
44886A954B1674,14:16:00,14:16:00,26731,9,"",0,0,6.2430214523494
44887A954B1674,23:09:00,23:09:00,26724,1,"",0,0,0
44887A954B1674,23:11:00,23:11:00,26723,2,"",0,0,0.49080022084782
44887A954B1674,23:12:00,23:12:00,26722,3,"",0,0,0.9284268366922
44887A954B1674,23:13:00,23:13:00,26725,4,"",0,0,1.1733245314004
44887A954B1674,23:15:00,23:15:00,26726,5,"",0,0,1.6019473815546
44887A954B1674,23:26:00,23:26:00,26730,6,"",0,0,3.0172000898134
44887A954B1674,23:29:00,23:29:00,26732,7,"",0,0,3.6729315360102
44887A954B1674,23:32:00,23:32:00,26728,8,"",0,0,4.7510165430197
44887A954B1674,23:36:00,23:36:00,26731,9,"",0,0,6.2430214523494
44888A954B1674,14:59:00,14:59:00,26724,1,"",0,0,0
44888A954B1674,15:01:00,15:01:00,26723,2,"",0,0,0.49080022084782
44888A954B1674,15:02:00,15:02:00,26722,3,"",0,0,0.9284268366922
44888A954B1674,15:03:00,15:03:00,26725,4,"",0,0,1.1733245314004
44888A954B1674,15:05:00,15:05:00,26726,5,"",0,0,1.6019473815546
44888A954B1674,15:16:00,15:16:00,26730,6,"",0,0,3.0172000898134
44888A954B1674,15:19:00,15:19:00,26732,7,"",0,0,3.6729315360102
44888A954B1674,15:22:00,15:22:00,26728,8,"",0,0,4.7510165430197
44888A954B1674,15:26:00,15:26:00,26731,9,"",0,0,6.2430214523494
44889A954B1674,00:45:00,00:45:00,26724,1,"",0,0,0
44889A954B1674,00:47:00,00:47:00,26723,2,"",0,0,0.49080022084782
44889A954B1674,00:48:00,00:48:00,26722,3,"",0,0,0.9284268366922
44889A954B1674,00:49:00,00:49:00,26725,4,"",0,0,1.1733245314004
44889A954B1674,00:51:00,00:51:00,26726,5,"",0,0,1.6019473815546
44889A954B1674,01:02:00,01:02:00,26730,6,"",0,0,3.0172000898134
44889A954B1674,01:05:00,01:05:00,26732,7,"",0,0,3.6729315360102
44889A954B1674,01:08:00,01:08:00,26728,8,"",0,0,4.7510165430197
44889A954B1674,01:12:00,01:12:00,26731,9,"",0,0,6.2430214523494
44890A954B1674,16:09:00,16:09:00,26724,1,"",0,0,0
44890A954B1674,16:11:00,16:11:00,26723,2,"",0,0,0.49080022084782
44890A954B1674,16:12:00,16:12:00,26722,3,"",0,0,0.9284268366922
44890A954B1674,16:13:00,16:13:00,26725,4,"",0,0,1.1733245314004
44890A954B1674,16:15:00,16:15:00,26726,5,"",0,0,1.6019473815546
44890A954B1674,16:26:00,16:26:00,26730,6,"",0,0,3.0172000898134
44890A954B1674,16:29:00,16:29:00,26732,7,"",0,0,3.6729315360102
44890A954B1674,16:32:00,16:32:00,26728,8,"",0,0,4.7510165430197
44890A954B1674,16:36:00,16:36:00,26731,9,"",0,0,6.2430214523494
44891A954B1674,04:50:00,04:50:00,26724,1,"",0,0,0
44891A954B1674,04:52:00,04:52:00,26723,2,"",0,0,0.49080022084782
44891A954B1674,04:53:00,04:53:00,26722,3,"",0,0,0.9284268366922
44891A954B1674,04:54:00,04:54:00,26725,4,"",0,0,1.1733245314004
44891A954B1674,04:56:00,04:56:00,26726,5,"",0,0,1.6019473815546
44891A954B1674,05:07:00,05:07:00,26730,6,"",0,0,3.0172000898134
44891A954B1674,05:10:00,05:10:00,26732,7,"",0,0,3.6729315360102
44891A954B1674,05:13:00,05:13:00,26728,8,"",0,0,4.7510165430197
44891A954B1674,05:17:00,05:17:00,26731,9,"",0,0,6.2430214523494
44892A954B1674,17:19:00,17:19:00,26724,1,"",0,0,0
44892A954B1674,17:21:00,17:21:00,26723,2,"",0,0,0.49080022084782
44892A954B1674,17:22:00,17:22:00,26722,3,"",0,0,0.9284268366922
44892A954B1674,17:23:00,17:23:00,26725,4,"",0,0,1.1733245314004
44892A954B1674,17:25:00,17:25:00,26726,5,"",0,0,1.6019473815546
44892A954B1674,17:36:00,17:36:00,26730,6,"",0,0,3.0172000898134
44892A954B1674,17:39:00,17:39:00,26732,7,"",0,0,3.6729315360102
44892A954B1674,17:42:00,17:42:00,26728,8,"",0,0,4.7510165430197
44892A954B1674,17:46:00,17:46:00,26731,9,"",0,0,6.2430214523494
44893A954B1674,08:30:00,08:30:00,26724,1,"",0,0,0
44893A954B1674,08:32:00,08:32:00,26723,2,"",0,0,0.49080022084782
44893A954B1674,08:33:00,08:33:00,26722,3,"",0,0,0.9284268366922
44893A954B1674,08:34:00,08:34:00,26725,4,"",0,0,1.1733245314004
44893A954B1674,08:36:00,08:36:00,26726,5,"",0,0,1.6019473815546
44893A954B1674,08:47:00,08:47:00,26730,6,"",0,0,3.0172000898134
44893A954B1674,08:50:00,08:50:00,26732,7,"",0,0,3.6729315360102
44893A954B1674,08:53:00,08:53:00,26728,8,"",0,0,4.7510165430197
44893A954B1674,08:57:00,08:57:00,26731,9,"",0,0,6.2430214523494
44894A954B1674,18:29:00,18:29:00,26724,1,"",0,0,0
44894A954B1674,18:31:00,18:31:00,26723,2,"",0,0,0.49080022084782
44894A954B1674,18:32:00,18:32:00,26722,3,"",0,0,0.9284268366922
44894A954B1674,18:33:00,18:33:00,26725,4,"",0,0,1.1733245314004
44894A954B1674,18:35:00,18:35:00,26726,5,"",0,0,1.6019473815546
44894A954B1674,18:46:00,18:46:00,26730,6,"",0,0,3.0172000898134
44894A954B1674,18:49:00,18:49:00,26732,7,"",0,0,3.6729315360102
44894A954B1674,18:52:00,18:52:00,26728,8,"",0,0,4.7510165430197
44894A954B1674,18:56:00,18:56:00,26731,9,"",0,0,6.2430214523494
44895A954B1674,10:00:00,10:00:00,26724,1,"",0,0,0
44895A954B1674,10:02:00,10:02:00,26723,2,"",0,0,0.49080022084782
44895A954B1674,10:03:00,10:03:00,26722,3,"",0,0,0.9284268366922
44895A954B1674,10:04:00,10:04:00,26725,4,"",0,0,1.1733245314004
44895A954B1674,10:06:00,10:06:00,26726,5,"",0,0,1.6019473815546
44895A954B1674,10:17:00,10:17:00,26730,6,"",0,0,3.0172000898134
44895A954B1674,10:20:00,10:20:00,26732,7,"",0,0,3.6729315360102
44895A954B1674,10:23:00,10:23:00,26728,8,"",0,0,4.7510165430197
44895A954B1674,10:27:00,10:27:00,26731,9,"",0,0,6.2430214523494
44896A954B1674,19:29:00,19:29:00,26724,1,"",0,0,0
44896A954B1674,19:31:00,19:31:00,26723,2,"",0,0,0.49080022084782
44896A954B1674,19:32:00,19:32:00,26722,3,"",0,0,0.9284268366922
44896A954B1674,19:33:00,19:33:00,26725,4,"",0,0,1.1733245314004
44896A954B1674,19:35:00,19:35:00,26726,5,"",0,0,1.6019473815546
44896A954B1674,19:46:00,19:46:00,26730,6,"",0,0,3.0172000898134
44896A954B1674,19:49:00,19:49:00,26732,7,"",0,0,3.6729315360102
44896A954B1674,19:52:00,19:52:00,26728,8,"",0,0,4.7510165430197
44896A954B1674,19:56:00,19:56:00,26731,9,"",0,0,6.2430214523494
44897A954B1674,11:09:00,11:09:00,26724,1,"",0,0,0
44897A954B1674,11:11:00,11:11:00,26723,2,"",0,0,0.49080022084782
44897A954B1674,11:12:00,11:12:00,26722,3,"",0,0,0.9284268366922
44897A954B1674,11:13:00,11:13:00,26725,4,"",0,0,1.1733245314004
44897A954B1674,11:15:00,11:15:00,26726,5,"",0,0,1.6019473815546
44897A954B1674,11:26:00,11:26:00,26730,6,"",0,0,3.0172000898134
44897A954B1674,11:29:00,11:29:00,26732,7,"",0,0,3.6729315360102
44897A954B1674,11:32:00,11:32:00,26728,8,"",0,0,4.7510165430197
44897A954B1674,11:36:00,11:36:00,26731,9,"",0,0,6.2430214523494
44898A954B1674,20:39:00,20:39:00,26724,1,"",0,0,0
44898A954B1674,20:41:00,20:41:00,26723,2,"",0,0,0.49080022084782
44898A954B1674,20:42:00,20:42:00,26722,3,"",0,0,0.9284268366922
44898A954B1674,20:43:00,20:43:00,26725,4,"",0,0,1.1733245314004
44898A954B1674,20:45:00,20:45:00,26726,5,"",0,0,1.6019473815546
44898A954B1674,20:56:00,20:56:00,26730,6,"",0,0,3.0172000898134
44898A954B1674,20:59:00,20:59:00,26732,7,"",0,0,3.6729315360102
44898A954B1674,21:02:00,21:02:00,26728,8,"",0,0,4.7510165430197
44898A954B1674,21:06:00,21:06:00,26731,9,"",0,0,6.2430214523494
44899A954B1674,12:19:00,12:19:00,26724,1,"",0,0,0
44899A954B1674,12:21:00,12:21:00,26723,2,"",0,0,0.49080022084782
44899A954B1674,12:22:00,12:22:00,26722,3,"",0,0,0.9284268366922
44899A954B1674,12:23:00,12:23:00,26725,4,"",0,0,1.1733245314004
44899A954B1674,12:25:00,12:25:00,26726,5,"",0,0,1.6019473815546
44899A954B1674,12:36:00,12:36:00,26730,6,"",0,0,3.0172000898134
44899A954B1674,12:39:00,12:39:00,26732,7,"",0,0,3.6729315360102
44899A954B1674,12:42:00,12:42:00,26728,8,"",0,0,4.7510165430197
44899A954B1674,12:46:00,12:46:00,26731,9,"",0,0,6.2430214523494
44900A954B1674,21:39:00,21:39:00,26724,1,"",0,0,0
44900A954B1674,21:41:00,21:41:00,26723,2,"",0,0,0.49080022084782
44900A954B1674,21:42:00,21:42:00,26722,3,"",0,0,0.9284268366922
44900A954B1674,21:43:00,21:43:00,26725,4,"",0,0,1.1733245314004
44900A954B1674,21:45:00,21:45:00,26726,5,"",0,0,1.6019473815546
44900A954B1674,21:56:00,21:56:00,26730,6,"",0,0,3.0172000898134
44900A954B1674,21:59:00,21:59:00,26732,7,"",0,0,3.6729315360102
44900A954B1674,22:02:00,22:02:00,26728,8,"",0,0,4.7510165430197
44900A954B1674,22:06:00,22:06:00,26731,9,"",0,0,6.2430214523494
44901A954B1674,13:29:00,13:29:00,26724,1,"",0,0,0
44901A954B1674,13:31:00,13:31:00,26723,2,"",0,0,0.49080022084782
44901A954B1674,13:32:00,13:32:00,26722,3,"",0,0,0.9284268366922
44901A954B1674,13:33:00,13:33:00,26725,4,"",0,0,1.1733245314004
44901A954B1674,13:35:00,13:35:00,26726,5,"",0,0,1.6019473815546
44901A954B1674,13:46:00,13:46:00,26730,6,"",0,0,3.0172000898134
44901A954B1674,13:49:00,13:49:00,26732,7,"",0,0,3.6729315360102
44901A954B1674,13:52:00,13:52:00,26728,8,"",0,0,4.7510165430197
44901A954B1674,13:56:00,13:56:00,26731,9,"",0,0,6.2430214523494
